SDSS_NAME,RA,DEC,Z,r_mag,Anomaly_Type
150505.84+442812.6,226.2743402577854,44.470184104383534,2.4493658542633057,18.553036,Blue_BALs
151048.93+424815.9,227.7039011061593,42.804439964599375,2.389,19.515621,Blue_BALs
153058.47+573537.7,232.74366500280607,57.59382436494458,2.001,19.944077,Blue_BALs
155027.34+362135.2,237.61393189499657,36.35979818848106,2.307,19.328861,Blue_BALs
160955.41+065401.9,242.4809079835449,6.900529499768822,2.158,18.10584,Blue_BALs
161008.70+131424.5,242.53625130956672,13.240142341963889,2.4,19.761562,Blue_BALs
161801.70+070450.3,244.5071227573223,7.080646551883767,2.24,18.210083,Blue_BALs
162120.50+340212.8,245.3354453618158,34.036906062382094,2.097012996673584,19.75319,Blue_BALs
164155.16+411539.8,250.47987217492104,41.26107375668981,2.0176048278808594,20.032114,Blue_BALs
205508.09+000656.6,313.783722,0.115747,2.445517,19.873365,Blue_BALs
213010.27-005455.8,322.5428203177858,-0.9155002647944328,2.27,19.409168,Blue_BALs
221023.75+304507.8,332.59897472699294,30.75218726213367,2.433,19.239397,Blue_BALs
222400.77-001425.3,336.00324823444925,-0.2403798910461944,2.358,19.983932,Blue_BALs
223922.65+250606.3,339.8443837526011,25.101769197807105,2.357,18.559298,Blue_BALs
224837.26+204257.1,342.1552619526439,20.71587850212475,2.43,18.5291,Blue_BALs
230742.31+101939.9,346.9263269668369,10.327757793732154,2.058,19.400555,Blue_BALs
233056.81+295652.6,352.73671650678875,29.94796676466069,2.32,19.652798,Blue_BALs
233813.82+270543.2,354.557595319536,27.095353264753285,2.379,20.249966,Blue_BALs
235848.40+084129.3,359.7016691576048,8.691477452647367,2.369,19.849642,Blue_BALs
000036.57+243752.9,0.1524041510434699,24.63136445222156,1.9544624090194704,20.374111,Flat_BALs
000125.69+141022.3,0.3570486370859953,14.172868236911668,2.421,20.194576,Flat_BALs
000154.13+260747.7,0.4755448759240153,26.129928335767698,2.09,19.111624,Flat_BALs
000229.48+064047.4,0.6228690047362306,6.679853415741875,2.0526821613311768,20.717333,Flat_BALs
000529.21+073546.8,1.3717099426083337,7.596351206133693,1.8891921043395996,20.444687,Flat_BALs
000830.34+081302.6,2.1264398776661437,8.217393467628828,2.08,19.906961,Flat_BALs
000947.18+125735.7,2.446588131568319,12.959932278325926,2.144,20.556787,Flat_BALs
001304.31+303131.1,3.2679704714939817,30.5253086112115,2.294,19.861969,Flat_BALs
001448.30+113757.1,3.701254556072058,11.632552265626284,2.005,19.52981,Flat_BALs
002043.82+324112.3,5.182615068735402,32.686767160007186,2.08,20.305191,Flat_BALs
002200.51+241024.7,5.502162440177358,24.173545977706656,2.035,20.382362,Flat_BALs
002529.53+001321.0,6.373055276716855,0.2225219422525183,2.086,20.646103,Flat_BALs
002609.20-032635.1,6.538344913353541,-3.4431040638512664,1.9543603658676147,19.931034,Flat_BALs
003043.37+300549.8,7.680735962044594,30.09718078099876,2.3,19.274302,Flat_BALs
003046.38+242005.1,7.693278773490249,24.334773648226538,1.9340752363204956,20.406132,Flat_BALs
003502.70+220508.4,8.761291103025712,22.085671802038075,2.09,19.541866,Flat_BALs
003526.08+010652.0,8.858704,1.114459,1.949727,19.95025,Flat_BALs
003537.91+084822.0,8.907970498557518,8.806129043775327,2.236815929412842,20.42439,Flat_BALs
003549.50+031200.1,8.95626334203391,3.2000370386851684,1.943,18.095936,Flat_BALs
003756.77+014042.8,9.486578721849185,1.6785829151032408,2.113964319229126,20.200165,Flat_BALs
003958.72-040904.9,9.99469428516467,-4.151362040227706,2.001,19.261568,Flat_BALs
004430.99+031103.5,11.1291383167773,3.1843073680295007,2.407,20.502756,Flat_BALs
004606.71+130143.9,11.52798621356976,13.02886429222285,2.46,19.32889,Flat_BALs
004619.22+102643.2,11.580091600498406,10.445337505601916,2.132,19.520195,Flat_BALs
004907.09+281840.6,12.279578731781385,28.31127815134148,2.17,19.744064,Flat_BALs
005023.37+260859.1,12.597401034980749,26.14975693329901,2.01,19.858004,Flat_BALs
005124.29+314357.4,12.851220900165004,31.73262543472236,1.948135256767273,20.553156,Flat_BALs
005329.56+135037.0,13.373188538884335,13.843618422074634,2.407,20.69742,Flat_BALs
005340.82+342328.5,13.42009679499165,34.39125048547817,2.198,19.50635,Flat_BALs
005448.09+041711.7,13.700390001815435,4.286586670234847,2.444,19.81885,Flat_BALs
005539.96+301626.1,13.916539098182398,30.273938892552135,2.117943048477173,19.625446,Flat_BALs
005702.23-010707.3,14.259320480265462,-1.1187172299639443,2.366,20.981632,Flat_BALs
005927.67+210339.3,14.865329409866092,21.060943796127436,2.134,18.504436,Flat_BALs
010145.04+270658.7,15.437669253930494,27.11631944679187,2.0290615558624268,20.906847,Flat_BALs
010333.02+092216.6,15.88761805974059,9.371281145572835,1.9453649520874023,19.542501,Flat_BALs
010506.10+210315.4,16.275421092016416,21.05428388015673,2.296,19.325123,Flat_BALs
010523.69+241104.6,16.34872327005536,24.184633137579088,2.174,20.090199,Flat_BALs
012147.73+002718.7,20.44888873903301,0.4552055637014977,2.222,19.301447,Flat_BALs
012528.26+044548.1,21.36775584118851,4.763376941560894,2.245,19.273247,Flat_BALs
013012.36+153157.9,22.55153014600512,15.532769505094956,2.349,18.018997,Flat_BALs
013153.48+212001.8,22.972842585055048,21.333853122964857,1.896,19.820723,Flat_BALs
013732.63+163435.2,24.38597227713819,16.57645193911251,2.041384220123291,19.759382,Flat_BALs
013905.58+163626.3,24.77326628707664,16.607323556871858,1.9850322008132937,20.602768,Flat_BALs
014548.33+040740.8,26.45138261899274,4.1280089017490225,2.1572418212890625,20.274212,Flat_BALs
014705.43-004149.0,26.772632,-0.696946,2.099437,19.849768,Flat_BALs
014812.36+122755.5,27.05153021731246,12.46541838077886,2.070500135421753,19.407713,Flat_BALs
014823.84+125940.3,27.099355003248547,12.994535358623065,2.023524284362793,20.33002,Flat_BALs
015149.02-030344.2,27.95427282648666,-3.062290315775237,1.905,20.154715,Flat_BALs
015546.52-041901.7,28.94386994457095,-4.317155200550301,1.881158709526062,20.646091,Flat_BALs
015554.34+033020.1,28.976452833358508,3.5055988970230407,2.353259325027466,20.87567,Flat_BALs
020137.99+151843.2,30.408319997465355,15.312004241674892,2.17,19.814926,Flat_BALs
020414.52+303353.5,31.06054105509179,30.564861365261756,2.113,19.501041,Flat_BALs
021138.62-003724.0,32.910933,-0.623357,1.98639,19.771633,Flat_BALs
021631.70+034009.9,34.1320865160468,3.6694226065509943,2.109,18.402132,Flat_BALs
021932.99+020408.0,34.887484839045044,2.0689021515768107,2.039604663848877,20.194265,Flat_BALs
022056.05-091607.5,35.23355957056384,-9.268769181125853,2.387,20.150606,Flat_BALs
022412.44-004412.0,36.05184344178465,-0.7366667971717101,2.393,20.838537,Flat_BALs
023721.89+260844.1,39.341238,26.145607,1.921496,20.104128,Flat_BALs
024724.17+035625.3,41.85072543518879,3.940383186806272,1.984,19.787298,Flat_BALs
024908.83-041217.0,42.28681042531272,-4.204724512848044,2.207172155380249,21.225584,Flat_BALs
025345.28-080353.3,43.43870326868024,-8.06482908052881,2.115,18.653458,Flat_BALs
025651.47+061158.1,44.21448,6.199474,2.130953,20.35484,Flat_BALs
025720.43-080322.5,44.3351593119198,-8.05626469373625,2.045,19.494076,Flat_BALs
030350.56-070426.5,45.960682,-7.074028,1.901378,19.112259,Flat_BALs
030803.59+054334.8,47.014983,5.726351,2.007521,19.453123,Flat_BALs
044352.48-060724.8,70.968702,-6.123578,2.0726,18.530798,Flat_BALs
045101.16-052532.9,72.754839,-5.425832,1.9582,18.326723,Flat_BALs
072728.25+402301.3,111.86771083894232,40.383715808442695,1.902,20.70215,Flat_BALs
073222.65+343653.1,113.0943756418811,34.61476364500227,1.941290259361267,19.32449,Flat_BALs
074000.79+433332.2,115.0033146592417,43.55897137336942,1.971,20.241417,Flat_BALs
074454.40+163437.5,116.22668651843703,16.57710950978923,1.886689066886902,20.670485,Flat_BALs
074821.84+363245.6,117.09103603411954,36.54602098171336,1.9150257110595703,20.685272,Flat_BALs
074850.28+471637.7,117.209501,47.277153,2.087841,19.245787,Flat_BALs
074942.13+504225.4,117.42555686832824,50.7070643839114,1.97,20.729055,Flat_BALs
075105.17+272116.8,117.771572,27.354668,2.115342,18.620586,Flat_BALs
075356.72+403721.5,118.48634889180434,40.62264777250108,1.960394024848938,19.962578,Flat_BALs
075443.54+413828.1,118.68141876848073,41.64115844519212,2.1841206550598145,21.079086,Flat_BALs
075447.99+470740.8,118.6999848064684,47.128009814931694,1.886,18.533926,Flat_BALs
075631.56+330345.8,119.131504,33.062744,1.905527,18.545164,Flat_BALs
080007.04+360127.4,120.02936365105312,36.02428462325009,2.096,19.975246,Flat_BALs
080452.11+504739.6,121.21714087147728,50.79435467872691,2.452,19.270535,Flat_BALs
080503.43+413939.6,121.264305,41.661004,1.921932,19.22832,Flat_BALs
080633.50+095137.0,121.63962427351932,9.860293226133768,2.302,19.620955,Flat_BALs
080706.70+542239.5,121.77792914474716,54.37764158402878,2.003,19.617401,Flat_BALs
081147.95+425655.3,122.94983046883992,42.948701918778454,2.01867151260376,19.081757,Flat_BALs
081947.27+272537.6,124.9469938351454,27.427118222308003,2.241070032119751,19.725359,Flat_BALs
082000.47+303456.7,125.00196812207332,30.58241667352803,1.8802460432052612,20.347687,Flat_BALs
082018.24+425035.6,125.0760086478909,42.84322860820499,2.1079633235931396,20.530197,Flat_BALs
082743.14+072850.9,126.9297564209051,7.4808205337817855,1.88,20.589357,Flat_BALs
082850.93+153918.5,127.21220832715896,15.65516498751424,1.978,19.540874,Flat_BALs
082850.93+153918.5,127.21220832715896,15.65516498751424,1.978,19.540874,Flat_BALs
083056.04+162543.3,127.73350096204848,16.428704841789614,2.453,20.654186,Flat_BALs
083125.90+500258.6,127.85794714234945,50.049617460642835,2.099,19.083036,Flat_BALs
083441.42+113255.3,128.6726219845815,11.548712865025571,2.445,20.131872,Flat_BALs
083553.14+013410.4,128.97144098440077,1.5695569114231338,2.234,19.35515,Flat_BALs
083639.87+584157.9,129.16613224404094,58.69944211987317,2.166348934173584,18.637434,Flat_BALs
083921.06+134022.5,129.8377760945092,13.67293288445992,2.073,19.550972,Flat_BALs
084102.05+192543.4,130.2585512906819,19.428725454893844,1.9376859664916992,20.10529,Flat_BALs
084133.76+224212.6,130.39068859878262,22.70352205040456,2.1449999809265137,18.529493,Flat_BALs
084442.74+385358.8,131.1781105632581,38.899670888555235,2.423,18.221956,Flat_BALs
084524.10-000915.4,131.3504465162953,-0.1543018082347064,2.02,18.84348,Flat_BALs
084827.77+081838.5,132.11571223585645,8.310711125750368,2.297,19.446924,Flat_BALs
085046.17+522057.4,132.69240782566175,52.34929399536848,2.23,17.094921,Flat_BALs
085523.44+303048.4,133.847686033044,30.51345595100608,2.295,18.267849,Flat_BALs
085925.09+062126.4,134.8545507594069,6.357349114919663,2.429,20.102009,Flat_BALs
090122.67+204446.5,135.34449680389787,20.74625839625243,2.103,17.760597,Flat_BALs
091425.72+504854.9,138.6071891225264,50.81526120147935,2.345,18.692408,Flat_BALs
091444.66+222953.3,138.6860901013449,22.49813961952764,2.093,20.214184,Flat_BALs
091517.16+254841.7,138.82153267936715,25.811605515274707,2.076,18.956371,Flat_BALs
091606.92+113206.4,139.02886774904064,11.535120959284535,2.295,20.010326,Flat_BALs
091808.80+005457.7,139.53668711267184,0.9160393357034308,2.114,19.148724,Flat_BALs
091836.73+491819.5,139.65306227261186,49.30542213934811,2.253,19.264574,Flat_BALs
091928.48+153834.2,139.86869436059197,15.642854921536928,2.055,19.848982,Flat_BALs
092333.93+255237.8,140.89138710045114,25.877184926156666,2.3,19.814207,Flat_BALs
092556.98+135731.0,141.48742707719498,13.958611578199008,1.969,19.437782,Flat_BALs
092743.03+040915.7,141.929305,4.154381,1.893252,19.661322,Flat_BALs
092853.50+194548.7,142.222947034796,19.763543882037073,2.06,20.035126,Flat_BALs
093845.79+452427.3,144.69081090127074,45.40759422430182,2.194,19.462086,Flat_BALs
093926.27+342419.4,144.85945990785882,34.405411056819,1.942929983139038,20.375017,Flat_BALs
093950.02+101556.0,144.9584435560238,10.265564855104683,2.18,19.794094,Flat_BALs
094513.89+505521.9,146.3079100269559,50.922750147249765,2.152,18.950716,Flat_BALs
094601.56+392116.9,146.50653252040905,39.35471317380493,1.9718607664108276,20.593351,Flat_BALs
095424.77+450521.0,148.6032407982051,45.08919084024983,1.975,20.197422,Flat_BALs
095858.88+491253.0,149.7453515048217,49.21473876729741,2.048,20.145573,Flat_BALs
100002.69+500032.0,150.011216,50.008905,1.969342,18.962646,Flat_BALs
100009.54+391936.1,150.03975690612504,39.326705576612305,2.005,20.453638,Flat_BALs
100155.23+252109.5,150.48014709555105,25.352658789440653,1.975,20.280907,Flat_BALs
100423.91+475023.0,151.0996583978846,47.83972965651301,2.33,19.124418,Flat_BALs
100548.30+524433.9,151.45125471580056,52.74277264220773,2.29,20.093372,Flat_BALs
100554.68+312227.4,151.47785568337684,31.37428465112811,2.011,17.54973,Flat_BALs
100659.07+314606.2,151.74612550632668,31.76839549503149,2.35,19.386948,Flat_BALs
100839.35+272240.3,152.16399218114708,27.377884096762553,2.269179582595825,19.408033,Flat_BALs
100916.20+161534.6,152.3175143417216,16.259628982580338,2.323,19.989443,Flat_BALs
100948.03+255819.6,152.45012774923717,25.972113449286393,2.158,19.64639,Flat_BALs
101011.99+165736.5,152.54999619011323,16.96016660424442,2.42,19.800125,Flat_BALs
101201.56+353634.8,153.00653052272207,35.60967724379068,2.143,20.499815,Flat_BALs
101245.38+003119.3,153.1890900918003,0.5220437812039924,2.275,18.341745,Flat_BALs
101544.65+232557.0,153.93606477816127,23.43251560062409,1.953,20.450052,Flat_BALs
101726.06+300150.8,154.35858471315635,30.030797271858845,2.367,20.43268,Flat_BALs
102102.10+033621.0,155.25875864199432,3.605860807128048,2.402,18.929264,Flat_BALs
102237.06+281400.6,155.65443260673786,28.233527643067017,2.136,19.122072,Flat_BALs
102456.55+231300.6,156.23565879187882,23.216856323652063,2.398,19.86744,Flat_BALs
102456.78+353911.7,156.23661685436193,35.653255889183484,2.284290075302124,20.949564,Flat_BALs
102541.78+245424.2,156.4241197195729,24.906727461108066,2.394,19.518482,Flat_BALs
102700.26+563008.3,156.75109829802906,56.50231915656085,2.3,20.025919,Flat_BALs
102702.88+262032.0,156.76203315004392,26.342241925910265,2.125,19.399128,Flat_BALs
102841.19+292450.4,157.17166285814832,29.414009826715453,2.07,20.583466,Flat_BALs
103220.14+263520.9,158.08391727734514,26.589164560448346,2.069,19.90423,Flat_BALs
103246.19+323618.0,158.1924951190543,32.605016267908766,2.38,18.253254,Flat_BALs
103322.00+621747.1,158.34167588175504,62.29643109508949,2.36,19.919132,Flat_BALs
103509.26-021428.3,158.7886231109324,-2.2412030060458576,2.46,19.978167,Flat_BALs
103612.25+040625.2,159.05105566348277,4.107006408057747,2.289,19.305893,Flat_BALs
103757.95+132441.1,159.4914617315795,13.411434311961573,2.111,20.442352,Flat_BALs
103838.46+494331.7,159.66027104669092,49.725475276154825,1.893,20.442862,Flat_BALs
103859.70+011305.1,159.74876817447097,1.2180995288816676,2.076,20.438185,Flat_BALs
103925.62+263229.1,159.85675366816358,26.54142563972918,2.109,19.947754,Flat_BALs
104029.87+460900.5,160.1244822501371,46.15015545237297,2.145,20.342304,Flat_BALs
104440.88+153521.8,161.17037437801793,15.589391361962644,1.895,19.582846,Flat_BALs
104601.64+152027.0,161.50685724899142,15.34084660638328,1.93,19.36507,Flat_BALs
104716.31+460740.5,161.8179729634595,46.12791840781511,2.1076581478118896,19.027582,Flat_BALs
104835.65+360118.9,162.14857757759654,36.021919019716876,2.283,20.131105,Flat_BALs
104945.36+285823.3,162.43901487164408,28.973152931379783,2.17,19.158344,Flat_BALs
104955.76+364758.3,162.4823338737857,36.79953840882357,1.908333420753479,19.895214,Flat_BALs
105155.98+253930.4,162.98328148049603,25.658464773758777,1.923,19.68773,Flat_BALs
105227.35+495022.1,163.11398834847262,49.83949251589381,2.092,19.509577,Flat_BALs
105244.08+402653.2,163.18367637595273,40.44812916581966,1.885,20.689222,Flat_BALs
105603.31+333435.9,164.0138044813271,33.57664446857137,1.88,19.438793,Flat_BALs
105804.96+525314.4,164.52069813750035,52.887353712671896,2.245444059371948,20.021551,Flat_BALs
105949.68+321004.9,164.95701140480142,32.168048983956695,2.306,19.829603,Flat_BALs
110122.70+164213.3,165.34459626077063,16.703708637235405,2.02,18.691336,Flat_BALs
110128.86+042132.3,165.3702822926029,4.358988971710318,2.386,19.53554,Flat_BALs
110559.29+321736.7,166.49704706037946,32.29354494021323,1.955,19.675375,Flat_BALs
110559.29+321736.7,166.49704706037946,32.29354494021323,1.955,19.675375,Flat_BALs
110921.81+241349.2,167.34087884404605,24.23034962432527,2.264,20.649576,Flat_BALs
110935.28+434457.4,167.39702490174835,43.749280076408745,2.32,20.089033,Flat_BALs
111841.96+321507.2,169.67485563461491,32.252019738643824,2.43,20.37417,Flat_BALs
111939.51+563356.3,169.9146296328682,56.565660614478986,2.12,20.274286,Flat_BALs
112108.75+382913.0,170.28646397142143,38.4869449244853,2.345,19.065899,Flat_BALs
112356.72+204207.9,170.98634008720552,20.702218667201738,1.96,19.914917,Flat_BALs
112358.86+142934.7,170.9952632756718,14.492997819801593,2.319,19.258085,Flat_BALs
112413.00+055521.0,171.05419436042234,5.922521592580432,2.435,18.945036,Flat_BALs
112851.02+573758.6,172.21262394132697,57.63294722306111,2.245,19.27461,Flat_BALs
113156.77+464912.8,172.98657170539096,46.8202239382748,1.91,19.773575,Flat_BALs
113320.50+482859.8,173.33542343714288,48.48329014201275,1.98,19.3686,Flat_BALs
113753.20+043243.2,174.471669,4.545344,1.996178,19.135153,Flat_BALs
113837.11+112244.0,174.6546368926193,11.378900934435627,1.966,19.971743,Flat_BALs
113924.64+332436.9,174.8526695661505,33.41026924036059,2.314,18.16951,Flat_BALs
114146.05+000554.7,175.44187951768092,0.0985395075822943,2.239,20.275051,Flat_BALs
114217.84+230357.9,175.57433462149206,23.06610241306516,2.059,18.452713,Flat_BALs
114359.13+274440.1,175.99640461657057,27.744490097720348,1.969,19.189884,Flat_BALs
114514.99+471214.0,176.31249586808224,47.20390996147141,2.23,19.736692,Flat_BALs
114614.77+451855.8,176.56155935699667,45.31550176948711,2.01,20.15904,Flat_BALs
114822.96+323934.0,177.09570077202034,32.65946632803406,2.055,19.464651,Flat_BALs
114859.97+252500.1,177.249908,25.416721,1.903875,19.350698,Flat_BALs
115140.77+234031.5,177.91987530981748,23.67543930964601,2.188,18.529287,Flat_BALs
115234.13+182622.1,178.142226,18.439475,1.904247,17.595598,Flat_BALs
115312.81+553127.7,178.3034116824214,55.52436762687006,2.0,19.799332,Flat_BALs
115344.41+232359.5,178.43505052816778,23.399869982960514,2.071,20.25769,Flat_BALs
115416.84+355918.2,178.57017491552278,35.98840794709379,2.02,19.839842,Flat_BALs
115511.16+440243.2,178.79652944970013,44.04533644289099,2.41,18.72444,Flat_BALs
115659.31+245303.6,179.2471559265435,24.884338265971454,2.398,19.922852,Flat_BALs
115823.29+233844.8,179.59705638036917,23.64579495261635,2.37,19.4046,Flat_BALs
120301.01+063441.5,180.75422752780827,6.578216434124113,2.175,18.90624,Flat_BALs
120822.45+373658.5,182.0935497733631,37.616250846602505,2.404,19.780828,Flat_BALs
120842.98+064716.3,182.17912003560167,6.787871337380158,2.226,18.930645,Flat_BALs
121604.82+540031.5,184.02011686177576,54.00876669054976,2.029153823852539,20.24075,Flat_BALs
122410.61+101031.1,186.04422524060473,10.175310678563948,1.912,18.190046,Flat_BALs
122947.15+434548.4,187.44649849800751,43.763471978480815,2.255,20.706385,Flat_BALs
123115.61+343939.9,187.8150569132692,34.661099253954724,2.067,20.062878,Flat_BALs
123232.67+445832.2,188.13616183211843,44.97561538546421,2.455,19.874544,Flat_BALs
123344.82+501735.9,188.4367893036871,50.29332935905032,2.304,19.100521,Flat_BALs
123353.96+370327.3,188.47484000455677,37.057587772626256,2.375,19.954515,Flat_BALs
123432.19+164015.8,188.63414469613977,16.671073289200493,1.981,19.648989,Flat_BALs
123615.42+515917.9,189.06425971223484,51.988312857508056,2.145,18.217335,Flat_BALs
124258.58+495619.6,190.7441100212097,49.938782775464055,2.295252561569214,18.717026,Flat_BALs
124546.48+445239.5,191.44367677751035,44.8776450737022,1.908769607543945,20.524317,Flat_BALs
125027.29+635422.2,192.61373467509043,63.90618547722814,1.975,19.891333,Flat_BALs
125056.64+005140.4,192.73603658244505,0.8612304302479454,2.465,19.980143,Flat_BALs
125303.75+323528.1,193.26563186904195,32.59114108106392,1.974,20.107443,Flat_BALs
125332.58+610053.8,193.38578734412016,61.01496932543254,2.21,18.421234,Flat_BALs
125334.71+502428.2,193.3946361450099,50.40784669717426,2.23,19.065033,Flat_BALs
125344.06+232250.7,193.43361657707035,23.380768843319956,2.392,20.269228,Flat_BALs
125619.03+005326.2,194.07931335949436,0.8906114808030078,2.389,18.486523,Flat_BALs
125739.68+404028.7,194.41536460584933,40.674650756106765,2.171868324279785,19.573538,Flat_BALs
125810.55+173315.0,194.54397920620113,17.554188015507624,1.976,19.533335,Flat_BALs
130133.11+473325.6,195.38795988333007,47.55711892643661,2.395,19.476648,Flat_BALs
130138.87+023137.4,195.411976329515,2.5270740731630315,2.324,19.734818,Flat_BALs
130356.86+421925.4,195.98693351890503,42.32374233953687,2.415,20.567049,Flat_BALs
130459.67+361247.6,196.2486438459784,36.213239527564134,2.388,19.049706,Flat_BALs
130541.65+423654.1,196.42357489787423,42.61503737273401,2.001,19.442894,Flat_BALs
130931.44+503529.8,197.3810181825883,50.5916262438964,1.934,20.245872,Flat_BALs
131055.42+550223.5,197.7309420627668,55.0398868202852,2.267,18.794685,Flat_BALs
131413.60+324621.9,198.556668,32.772764,2.267367,18.798624,Flat_BALs
131655.19+143852.3,199.22996601377216,14.647865412771443,2.345,19.453865,Flat_BALs
131935.60+152040.6,199.8983597070207,15.344627984749376,2.41,20.260988,Flat_BALs
132450.25+141905.2,201.20939119199065,14.318137207933654,2.267,20.17688,Flat_BALs
132515.49+070210.0,201.31456184505473,7.036114991463991,2.207,19.48732,Flat_BALs
132621.33+443454.4,201.58890738589213,44.581797391045114,2.24,20.020403,Flat_BALs
133023.36+451032.4,202.59735177227628,45.17567294273725,2.337,20.245184,Flat_BALs
133822.42+264200.2,204.59345677331572,26.700062479558643,2.431,19.68462,Flat_BALs
134133.28+432124.5,205.38867645136096,43.35682996109566,2.176,19.702406,Flat_BALs
134338.08+524226.4,205.9086786224253,52.70735117686403,2.374,20.154648,Flat_BALs
134740.00+145933.7,206.916689,14.992714,1.915136,19.242481,Flat_BALs
134912.04+581658.1,207.3001977800054,58.28282333815574,2.020007848739624,19.961416,Flat_BALs
134943.32+472516.1,207.43053445040928,47.42116441692168,2.129,20.526691,Flat_BALs
134959.26+340453.7,207.496921,34.081607,1.881209,18.937687,Flat_BALs
135650.07+490610.5,209.20865224281653,49.10292688040651,1.95,20.340977,Flat_BALs
140440.85+632705.9,211.170222293578,63.45164379790573,2.296,19.851307,Flat_BALs
141058.28+460256.8,212.7428496934922,46.04912847847543,2.464817523956299,20.005655,Flat_BALs
141329.33+471557.0,213.3722460516448,47.26583962467115,2.118003845214844,21.254702,Flat_BALs
141820.79+491124.2,214.5866349327976,49.19005582781171,1.927,18.60406,Flat_BALs
141840.41+474721.3,214.6684065655864,47.789261200645754,1.995,18.304575,Flat_BALs
141935.41-005420.6,214.89754984439853,-0.9057366974315568,2.231,20.130621,Flat_BALs
142026.35+131408.4,215.10979959673568,13.235685676789377,2.381,20.654655,Flat_BALs
142133.20+560822.6,215.38836487001527,56.13963761893104,1.954,19.070042,Flat_BALs
142539.38+375736.7,216.414097,37.960212,1.909398,18.496687,Flat_BALs
142601.31+544629.7,216.5054627098617,54.77493727048801,2.061950922012329,20.97024,Flat_BALs
142624.61+475627.3,216.60256306633812,47.94093067866904,2.1,18.769903,Flat_BALs
142641.55+140603.2,216.67313420944885,14.100914625416166,1.952,20.194292,Flat_BALs
143152.37+245311.2,217.96824421576105,24.886462785768327,2.4,20.690287,Flat_BALs
143728.79+160216.7,219.36998628842625,16.037996989698655,2.035,18.890965,Flat_BALs
144035.14+163423.9,220.14643280182844,16.573318486038975,1.927,19.254625,Flat_BALs
144522.90+124304.1,221.3454229358108,12.717818550300429,2.043,20.510649,Flat_BALs
144704.71-005905.6,221.76965375474276,-0.984896931072642,2.039,19.689125,Flat_BALs
145003.02+593522.7,222.51259464247192,59.58963925140978,2.01,19.38469,Flat_BALs
145212.02+014330.8,223.0500962548702,1.7252247460529369,2.237,20.173004,Flat_BALs
145844.72+325953.0,224.68635133974476,32.99806026359134,2.031,19.199059,Flat_BALs
145854.54+571123.9,224.72728740120985,57.18998187932378,2.065,20.242271,Flat_BALs
145926.32+493136.8,224.8597031480723,49.526896936696104,2.369,18.76002,Flat_BALs
150103.10+594523.7,225.262934,59.756606,2.154794,19.160961,Flat_BALs
150129.81+141830.1,225.3742151715984,14.308377582910325,2.15,20.07693,Flat_BALs
150422.93+484638.3,226.09554377812583,48.777322639802,2.1,20.336464,Flat_BALs
150556.34+142217.7,226.4847551518225,14.37159836900583,2.107,20.220663,Flat_BALs
150636.24+564232.6,226.65102691571647,56.70907292013763,2.0691683292388916,19.22708,Flat_BALs
151123.30+495101.2,227.8471159704726,49.85035112838172,2.4,17.187395,Flat_BALs
151307.26-000559.3,228.2802782890953,-0.0998179060394804,2.01,19.537767,Flat_BALs
151407.32+000451.5,228.53052968074152,0.0809916944977207,2.245,21.042992,Flat_BALs
151507.23+393212.8,228.7801336147737,39.53690872748239,2.066366910934448,19.439049,Flat_BALs
151627.40+305219.7,229.114174,30.872141,1.950442,18.082916,Flat_BALs
151757.35+421156.0,229.4889855593189,42.19890719469407,1.97,20.147837,Flat_BALs
151843.08+234106.7,229.67951068976168,23.685213241494772,2.292,19.51375,Flat_BALs
152020.55+373937.4,230.085656036968,37.66039778126261,1.9303499460220337,19.666176,Flat_BALs
152057.81+461641.2,230.24087942104933,46.278119680030336,1.963,18.924917,Flat_BALs
152159.85+112104.6,230.49937812303625,11.35129149641225,2.426,19.734238,Flat_BALs
152437.66+363816.5,231.15692801697617,36.63794214094192,2.137,19.688606,Flat_BALs
153217.39+532331.9,233.07247983897855,53.39219735727512,2.2,19.127344,Flat_BALs
153257.67+422047.1,233.2403265461535,42.34642845180653,1.949,19.157738,Flat_BALs
153346.06+440252.0,233.4419382632484,44.047792814678594,1.989691376686096,19.831453,Flat_BALs
153508.28-011053.5,233.7845375032508,-1.181550394465153,2.245,20.45858,Flat_BALs
154148.70+354655.7,235.4529284716171,35.78214075435028,2.250368356704712,19.834839,Flat_BALs
154232.35+401231.6,235.6348147814723,40.2087928446682,2.124729633331299,20.647896,Flat_BALs
154947.45+521426.6,237.44771979073545,52.240726190837584,2.459,20.991697,Flat_BALs
155016.34+214945.1,237.56811463865253,21.829210145488663,2.44,19.71073,Flat_BALs
155044.39+162846.8,237.68499262444905,16.47967336890618,2.294,20.156382,Flat_BALs
155226.67+335556.2,238.11114967336673,33.93228750777578,2.105,20.607311,Flat_BALs
155330.00+214305.1,238.37501667232175,21.718089523934392,2.312,18.80652,Flat_BALs
155804.35+600657.6,239.51815891530208,60.11601118649089,1.99,19.44688,Flat_BALs
155942.99+372332.4,239.9291322465511,37.39233601060353,2.089,18.159023,Flat_BALs
160033.85+493140.8,240.141078703913,49.52801362130494,2.395,18.186417,Flat_BALs
160202.40+401301.4,240.5100337154636,40.217081978142495,2.121,17.770498,Flat_BALs
160456.84+165255.0,241.236873,16.881945,1.915599,19.403273,Flat_BALs
